"Name","Children Under 6 Years with Elevated Blood Lead Levels (BLL)"
"Description","<g class=""gr_ gr_4 gr-alert gr_gramm gr_inline_cards gr_run_anim Grammar only-ins doubleReplace replaceWithoutSep"" id=""4"" data-gr-id=""4""><g class=""gr_ gr_4 gr-alert gr_gramm gr_inline_cards gr_run_anim Grammar only-ins doubleReplace replaceWithoutSep"" id=""4"" data-gr-id=""4"">Number</g></g>&nbsp;of children less than 6 years old tested in a given year with blood lead levels of 5 mcg/dL or 10 mcg/dL or greater.&nbsp;"
"Source Notes","New York City Department of Health and Mental Hygiene NYC Tracking Program: Environment and Health Data Portal. [Childhood Lead Exposure; 2005-2018]; retrieved from&nbsp;<a href=""http://a816-dohbesp.nyc.gov/IndicatorPublic/"" target=""_blank"">&nbsp;http://a816-dohbesp.nyc.gov/IndicatorPublic/</a>"
"Notes","Rates are calculated by using the number of children less than 6 years old tested in a given year with blood lead levels of 5 mcg/dL or 10 mcg/dL or greater, divided by the number of children less than 6 years old who were tested for lead poisoning in a given year; expressed as cases per 1,000 tested.<br />
Children can receive more than one test during the calendar year, but are only counted once using the highest confirmed blood lead level during the calendar year.&nbsp;"

Location,Blood Lead Level,TimeFrame,DataFormat,Data,Fips
Williamsburg - Bushwick,10 mcg/dL or greater,2013,Number,37,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2012,Number,417,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2008,Number,925,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2009,Number,89,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2009,Number,765,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2010,Number,86,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2010,Number,701,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2011,Number,65,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2011,Number,530,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2012,Number,50,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2005,Number,2072,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2005,Number,178,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2006,Number,1837,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2006,Number,155,uhf211
Williamsburg - Bushwick,5 mcg/dL or greater,2007,Number,1432,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2007,Number,112,uhf211
Williamsburg - Bushwick,10 mcg/dL or greater,2008,Number,84,uhf211
Washington Heights - Inwood,10 mcg/dL or greater,2008,Number,63,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2007,Number,57,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2007,Number,948,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2006,Number,104,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2006,Number,1115,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2005,Number,112,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2005,Number,1089,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2012,Number,24,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2011,Number,269,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2011,Number,35,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2010,Number,297,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2010,Number,36,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2009,Number,342,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2009,Number,38,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2008,Number,625,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2012,Number,179,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2013,Number,24,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2013,Number,163,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2015,Number,101,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2015,Number,22,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2014,Number,22,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2014,Number,144,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2016,Number,19,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2017,Number,11,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2016,Number,73,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2017,Number,71,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2017,Rate,9,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2016,Rate,2.3,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2016,Rate,8.9,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2017,Rate,1.4,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2014,Rate,2.3,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2014,Rate,15.1,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2015,Rate,2.5,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2015,Rate,11.5,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2011,Rate,24.1,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2010,Rate,27.1,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2011,Rate,3.1,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2012,Rate,2.3,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2012,Rate,16.9,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2013,Rate,2.4,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2013,Rate,16.4,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2008,Rate,5.6,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2007,Rate,5.1,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2007,Rate,85.2,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2008,Rate,56,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2009,Rate,3.5,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2009,Rate,31.5,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2010,Rate,3.3,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2005,Rate,10.5,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2005,Rate,101.6,uhf301
Washington Heights - Inwood,10 mcg/dL or greater,2006,Rate,9.3,uhf301
Washington Heights - Inwood,5 mcg/dL or greater,2006,Rate,99.8,uhf301
Central Harlem - Morningside Heights,5 mcg/dL or greater,2006,Rate,124,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2006,Rate,6.7,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2005,Rate,146.2,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2005,Rate,9.8,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2010,Rate,3.5,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2009,Rate,46.6,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2009,Rate,5.2,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2008,Rate,68.8,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2007,Rate,98.9,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2007,Rate,6.7,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2008,Rate,4.7,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2013,Rate,20.4,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2013,Rate,1.5,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2012,Rate,15.4,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2012,Rate,1.6,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2011,Rate,3.5,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2010,Rate,39.6,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2011,Rate,30.3,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2015,Rate,12.7,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2015,Rate,1.7,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2014,Rate,16,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2014,Rate,1.6,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2017,Rate,1,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2016,Rate,13.4,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2016,Rate,1.8,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2017,Rate,8.8,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2017,Number,42,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2016,Number,69,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2017,Number,5,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2016,Number,9,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2014,Number,88,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2014,Number,9,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2015,Number,9,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2015,Number,67,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2013,Number,121,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2013,Number,9,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2012,Number,94,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2008,Number,425,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2009,Number,32,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2009,Number,289,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2010,Number,22,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2010,Number,249,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2011,Number,22,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2011,Number,192,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2012,Number,10,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2005,Number,892,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2005,Number,60,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2006,Number,776,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2006,Number,42,uhf302
Central Harlem - Morningside Heights,5 mcg/dL or greater,2007,Number,617,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2007,Number,42,uhf302
Central Harlem - Morningside Heights,10 mcg/dL or greater,2008,Number,29,uhf302
East Harlem,10 mcg/dL or greater,2008,Number,21,uhf303
East Harlem,10 mcg/dL or greater,2007,Number,16,uhf303
East Harlem,5 mcg/dL or greater,2007,Number,525,uhf303
East Harlem,10 mcg/dL or greater,2006,Number,22,uhf303
East Harlem,5 mcg/dL or greater,2006,Number,762,uhf303
East Harlem,10 mcg/dL or greater,2005,Number,42,uhf303
East Harlem,5 mcg/dL or greater,2005,Number,778,uhf303
East Harlem,10 mcg/dL or greater,2012,Number,7,uhf303
East Harlem,5 mcg/dL or greater,2011,Number,116,uhf303
East Harlem,10 mcg/dL or greater,2011,Number,12,uhf303
East Harlem,5 mcg/dL or greater,2010,Number,144,uhf303
East Harlem,10 mcg/dL or greater,2010,Number,19,uhf303
East Harlem,5 mcg/dL or greater,2009,Number,158,uhf303
East Harlem,10 mcg/dL or greater,2009,Number,15,uhf303
East Harlem,5 mcg/dL or greater,2008,Number,271,uhf303
East Harlem,5 mcg/dL or greater,2012,Number,63,uhf303
East Harlem,10 mcg/dL or greater,2013,Number,10,uhf303
East Harlem,5 mcg/dL or greater,2013,Number,60,uhf303
East Harlem,5 mcg/dL or greater,2015,Number,45,uhf303
East Harlem,10 mcg/dL or greater,2015,Number,7,uhf303
East Harlem,10 mcg/dL or greater,2014,Number,7,uhf303
East Harlem,5 mcg/dL or greater,2014,Number,66,uhf303
East Harlem,10 mcg/dL or greater,2016,Number,5,uhf303
East Harlem,10 mcg/dL or greater,2017,Number,7,uhf303
East Harlem,5 mcg/dL or greater,2016,Number,26,uhf303
East Harlem,5 mcg/dL or greater,2017,Number,27,uhf303
East Harlem,5 mcg/dL or greater,2017,Rate,8.4,uhf303
East Harlem,10 mcg/dL or greater,2016,Rate,1.5,uhf303
East Harlem,5 mcg/dL or greater,2016,Rate,7.9,uhf303
East Harlem,10 mcg/dL or greater,2017,Rate,2.2,uhf303
East Harlem,10 mcg/dL or greater,2014,Rate,1.9,uhf303
East Harlem,5 mcg/dL or greater,2014,Rate,17.5,uhf303
East Harlem,10 mcg/dL or greater,2015,Rate,2,uhf303
East Harlem,5 mcg/dL or greater,2015,Rate,12.8,uhf303
East Harlem,5 mcg/dL or greater,2011,Rate,26.2,uhf303
East Harlem,5 mcg/dL or greater,2010,Rate,32.4,uhf303
East Harlem,10 mcg/dL or greater,2011,Rate,2.7,uhf303
East Harlem,10 mcg/dL or greater,2012,Rate,1.7,uhf303
East Harlem,5 mcg/dL or greater,2012,Rate,15.1,uhf303
East Harlem,10 mcg/dL or greater,2013,Rate,2.5,uhf303
East Harlem,5 mcg/dL or greater,2013,Rate,15.2,uhf303
East Harlem,10 mcg/dL or greater,2008,Rate,4.6,uhf303
East Harlem,10 mcg/dL or greater,2007,Rate,3.4,uhf303
East Harlem,5 mcg/dL or greater,2007,Rate,111.5,uhf303
East Harlem,5 mcg/dL or greater,2008,Rate,58.9,uhf303
East Harlem,10 mcg/dL or greater,2009,Rate,3.3,uhf303
East Harlem,5 mcg/dL or greater,2009,Rate,35.1,uhf303
East Harlem,10 mcg/dL or greater,2010,Rate,4.3,uhf303
East Harlem,10 mcg/dL or greater,2005,Rate,8.7,uhf303
East Harlem,5 mcg/dL or greater,2005,Rate,161.8,uhf303
East Harlem,10 mcg/dL or greater,2006,Rate,4.5,uhf303
East Harlem,5 mcg/dL or greater,2006,Rate,154.2,uhf303
Upper West Side,5 mcg/dL or greater,2006,Rate,76.6,uhf304
Upper West Side,10 mcg/dL or greater,2006,Rate,2.9,uhf304
Upper West Side,5 mcg/dL or greater,2005,Rate,78.2,uhf304
Upper West Side,10 mcg/dL or greater,2005,Rate,4.8,uhf304
Upper West Side,10 mcg/dL or greater,2010,Rate,2.8,uhf304
Upper West Side,5 mcg/dL or greater,2009,Rate,32.9,uhf304
Upper West Side,10 mcg/dL or greater,2009,Rate,2.4,uhf304
Upper West Side,5 mcg/dL or greater,2008,Rate,49.3,uhf304
Upper West Side,5 mcg/dL or greater,2007,Rate,72.8,uhf304
Upper West Side,10 mcg/dL or greater,2007,Rate,4.1,uhf304
Upper West Side,10 mcg/dL or greater,2008,Rate,3.6,uhf304
Upper West Side,5 mcg/dL or greater,2013,Rate,12.6,uhf304
Upper West Side,10 mcg/dL or greater,2013,Rate,0.8,uhf304
Upper West Side,5 mcg/dL or greater,2012,Rate,14.1,uhf304
Upper West Side,10 mcg/dL or greater,2012,Rate,2.1,uhf304
Upper West Side,10 mcg/dL or greater,2011,Rate,2.4,uhf304
Upper West Side,5 mcg/dL or greater,2010,Rate,17.6,uhf304
Upper West Side,5 mcg/dL or greater,2011,Rate,13.9,uhf304
Upper West Side,5 mcg/dL or greater,2015,Rate,10.2,uhf304
Upper West Side,10 mcg/dL or greater,2015,Rate,1.2,uhf304
Upper West Side,5 mcg/dL or greater,2014,Rate,11.9,uhf304
Upper West Side,10 mcg/dL or greater,2014,Rate,0.9,uhf304
Upper West Side,10 mcg/dL or greater,2017,Rate,0.5,uhf304
Upper West Side,5 mcg/dL or greater,2016,Rate,6.6,uhf304
Upper West Side,10 mcg/dL or greater,2016,Rate,1.3,uhf304
Upper West Side,5 mcg/dL or greater,2017,Rate,6.8,uhf304
Upper West Side,5 mcg/dL or greater,2017,Number,27,uhf304
Upper West Side,5 mcg/dL or greater,2016,Number,26,uhf304
Upper West Side,10 mcg/dL or greater,2017,Number,2,uhf304
Upper West Side,10 mcg/dL or greater,2016,Number,5,uhf304
Upper West Side,5 mcg/dL or greater,2014,Number,54,uhf304
Upper West Side,10 mcg/dL or greater,2014,Number,4,uhf304
Upper West Side,10 mcg/dL or greater,2015,Number,5,uhf304
Upper West Side,5 mcg/dL or greater,2015,Number,42,uhf304
Upper West Side,5 mcg/dL or greater,2013,Number,62,uhf304
Upper West Side,10 mcg/dL or greater,2013,Number,4,uhf304
Upper West Side,5 mcg/dL or greater,2012,Number,68,uhf304
Upper West Side,5 mcg/dL or greater,2008,Number,273,uhf304
Upper West Side,10 mcg/dL or greater,2009,Number,13,uhf304
Upper West Side,5 mcg/dL or greater,2009,Number,180,uhf304
Upper West Side,10 mcg/dL or greater,2010,Number,16,uhf304
Upper West Side,5 mcg/dL or greater,2010,Number,100,uhf304
Upper West Side,10 mcg/dL or greater,2011,Number,12,uhf304
Upper West Side,5 mcg/dL or greater,2011,Number,71,uhf304
Upper West Side,10 mcg/dL or greater,2012,Number,10,uhf304
Upper West Side,5 mcg/dL or greater,2005,Number,427,uhf304
Upper West Side,10 mcg/dL or greater,2005,Number,26,uhf304
Upper West Side,5 mcg/dL or greater,2006,Number,422,uhf304
Upper West Side,10 mcg/dL or greater,2006,Number,16,uhf304
Upper West Side,5 mcg/dL or greater,2007,Number,405,uhf304
Upper West Side,10 mcg/dL or greater,2007,Number,23,uhf304
Upper West Side,10 mcg/dL or greater,2008,Number,20,uhf304
Upper East Side,10 mcg/dL or greater,2008,Number,10,uhf305
Upper East Side,10 mcg/dL or greater,2007,Number,13,uhf305
Upper East Side,5 mcg/dL or greater,2007,Number,243,uhf305
Upper East Side,10 mcg/dL or greater,2006,Number,22,uhf305
Upper East Side,5 mcg/dL or greater,2006,Number,248,uhf305
Upper East Side,10 mcg/dL or greater,2005,Number,8,uhf305
Upper East Side,5 mcg/dL or greater,2005,Number,256,uhf305
Upper East Side,10 mcg/dL or greater,2012,Number,4,uhf305
Upper East Side,5 mcg/dL or greater,2011,Number,65,uhf305
Upper East Side,10 mcg/dL or greater,2011,Number,11,uhf305
Upper East Side,5 mcg/dL or greater,2010,Number,47,uhf305
Upper East Side,10 mcg/dL or greater,2010,Number,4,uhf305
Upper East Side,5 mcg/dL or greater,2009,Number,110,uhf305
Upper East Side,10 mcg/dL or greater,2009,Number,7,uhf305
Upper East Side,5 mcg/dL or greater,2008,Number,118,uhf305
Upper East Side,5 mcg/dL or greater,2012,Number,51,uhf305
Upper East Side,10 mcg/dL or greater,2013,Number,2,uhf305
Upper East Side,5 mcg/dL or greater,2013,Number,39,uhf305
Upper East Side,5 mcg/dL or greater,2015,Number,28,uhf305
Upper East Side,10 mcg/dL or greater,2015,Number,3,uhf305
Upper East Side,10 mcg/dL or greater,2014,Number,3,uhf305
Upper East Side,5 mcg/dL or greater,2014,Number,35,uhf305
Upper East Side,10 mcg/dL or greater,2016,Number,0,uhf305
Upper East Side,10 mcg/dL or greater,2017,Number,3,uhf305
Upper East Side,5 mcg/dL or greater,2016,Number,14,uhf305
Upper East Side,5 mcg/dL or greater,2017,Number,14,uhf305
Upper East Side,5 mcg/dL or greater,2017,Rate,3.6,uhf305
Upper East Side,10 mcg/dL or greater,2016,Rate,0,uhf305
Upper East Side,5 mcg/dL or greater,2016,Rate,3.6,uhf305
Upper East Side,10 mcg/dL or greater,2017,Rate,0.8,uhf305
Upper East Side,10 mcg/dL or greater,2014,Rate,0.7,uhf305
Upper East Side,5 mcg/dL or greater,2014,Rate,8.4,uhf305
Upper East Side,10 mcg/dL or greater,2015,Rate,0.7,uhf305
Upper East Side,5 mcg/dL or greater,2015,Rate,6.7,uhf305
Upper East Side,5 mcg/dL or greater,2011,Rate,13.1,uhf305
Upper East Side,5 mcg/dL or greater,2010,Rate,9.6,uhf305
Upper East Side,10 mcg/dL or greater,2011,Rate,2.2,uhf305
Upper East Side,10 mcg/dL or greater,2012,Rate,0.8,uhf305
Upper East Side,5 mcg/dL or greater,2012,Rate,10.7,uhf305
Upper East Side,10 mcg/dL or greater,2013,Rate,0.4,uhf305
Upper East Side,5 mcg/dL or greater,2013,Rate,8.4,uhf305
Upper East Side,10 mcg/dL or greater,2008,Rate,2.3,uhf305
Upper East Side,10 mcg/dL or greater,2007,Rate,2.7,uhf305
Upper East Side,5 mcg/dL or greater,2007,Rate,50.6,uhf305
Upper East Side,5 mcg/dL or greater,2008,Rate,27.3,uhf305
Upper East Side,10 mcg/dL or greater,2009,Rate,1.6,uhf305
Upper East Side,5 mcg/dL or greater,2009,Rate,25.6,uhf305
Upper East Side,10 mcg/dL or greater,2010,Rate,0.8,uhf305
Upper East Side,10 mcg/dL or greater,2005,Rate,1.7,uhf305
Upper East Side,5 mcg/dL or greater,2005,Rate,53.4,uhf305
Upper East Side,10 mcg/dL or greater,2006,Rate,4.8,uhf305
Upper East Side,5 mcg/dL or greater,2006,Rate,53.8,uhf305
Chelsea - Clinton,5 mcg/dL or greater,2006,Rate,84.5,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2006,Rate,6.7,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2005,Rate,104.9,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2005,Rate,5.5,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2010,Rate,1.8,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2009,Rate,41.3,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2009,Rate,2.3,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2008,Rate,62,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2007,Rate,88.2,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2007,Rate,7.6,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2008,Rate,7.7,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2013,Rate,20.9,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2013,Rate,1.1,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2012,Rate,17.4,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2012,Rate,1.9,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2011,Rate,1.9,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2010,Rate,21.6,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2011,Rate,19,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2015,Rate,6.7,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2015,Rate,1,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2014,Rate,14.4,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2014,Rate,0.6,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2017,Rate,6.3,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2016,Rate,7.8,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2016,Rate,1.1,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2017,Rate,15.2,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2017,Number,24,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2016,Number,14,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2017,Number,10,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2016,Number,2,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2014,Number,24,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2014,Number,1,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2015,Number,2,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2015,Number,13,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2013,Number,38,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2013,Number,2,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2012,Number,37,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2008,Number,129,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2009,Number,5,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2009,Number,89,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2010,Number,4,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2010,Number,48,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2011,Number,4,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2011,Number,41,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2012,Number,4,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2005,Number,227,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2005,Number,12,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2006,Number,188,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2006,Number,15,uhf306
Chelsea - Clinton,5 mcg/dL or greater,2007,Number,186,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2007,Number,16,uhf306
Chelsea - Clinton,10 mcg/dL or greater,2008,Number,16,uhf306
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2008,Number,7,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2007,Number,7,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2007,Number,151,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2006,Number,10,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2006,Number,154,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2005,Number,12,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2005,Number,153,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2012,Number,3,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2011,Number,33,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2011,Number,2,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2010,Number,51,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2010,Number,7,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2009,Number,69,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2009,Number,4,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2008,Number,77,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2012,Number,27,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2013,Number,3,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2013,Number,28,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2015,Number,15,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2015,Number,5,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2014,Number,4,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2014,Number,13,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2016,Number,1,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2017,Number,3,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2016,Number,6,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2017,Number,12,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2017,Rate,6.5,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2016,Rate,0.6,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2016,Rate,3.4,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2017,Rate,1.6,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2014,Rate,2.3,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2014,Rate,7.4,uhf307
Gramercy Park -  Murray Hill,10 mcg/dL or greater,2015,Rate,2.7,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2015,Rate,8.1,uhf307
Gramercy Park -  Murray Hill,5 mcg/dL or greater,2011,Rate,16.1,uhf307
